Registry_ID,Site name,Seed URL,Business area 1,Business area 2,Type,Owner,Description,URL status,Redirects to,Preservation status,ACT ID,AWS ID,Accession no,Crawl start date,Crawl frequency,Crawl depth,Licence Status,Notes
WAR519,"Institute for Imaging, Data and Communications (IDCoM) | University of Edinburgh, The",https://eng.ed.ac.uk/research/institutes/idcom/,CSE,Engineering,Centre/Institute,,,Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR520,"Institute for Energy Systems (IES) | University of Edinburgh, The",https://eng.ed.ac.uk/research/institutes/ies/,CSE,Engineering,Centre/Institute,,,Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR521,"Institute for Infrastructure and Environment (IIE) | University of Edinburgh, The",https://eng.ed.ac.uk/research/institutes/iie/,CSE,Engineering,Centre/Institute,,,Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR522,"Institute for Integrated Micro and Nano Systems (IMNS) | University of Edinburgh, The",https://eng.ed.ac.uk/research/institutes/imns/,CSE,Engineering,Centre/Institute,,,Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR523,"Institute for Materials and Processes (IMP) | University of Edinburgh, The",https://eng.ed.ac.uk/research/institutes/imp/,CSE,Engineering,Centre/Institute,,,Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR524,"Institute for Multiscale Thermofluids (IMT) | University of Edinburgh, The",https://eng.ed.ac.uk/research/institutes/imt/,CSE,Engineering,Centre/Institute,,,Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR525,"Centre for Adapting to Changing Environments (ACE) | University of Edinburgh, The",https://environmentalchange.ed.ac.uk/,CSE,Biological Sciences,Centre/Institute,,,Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR526,"Equality, Diversity and Inclusion | University of Edinburgh, The",https://equality-diversity.ed.ac.uk/,USG,UNKNOWN,UNKNOWN,,,Active,,Active UKWA crawl,,253098,,25/08/2024,Monthly,Capped,Umbrella - auto,
WAR527,"Estates | University of Edinburgh, The",https://estates.ed.ac.uk/,CSG,Estates,Department,,,Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR528,"Festivals, Cultural and City Events | University of Edinburgh, The",https://festivals.ed.ac.uk/,CSG,"Accomodation, Catering & Events",Service,,Website detailing the University of Edinburgh's Festivals and Events services. ,Active,,Added to UKWA - AWS,,,,08/12/2024,Monthly,Capped,Umbrella - auto,
WAR529,"Gaelic at the University of Edinburgh | University of Edinburgh, The",https://gaelic.ed.ac.uk/,USG,UNKNOWN,Service,,"Website detailing Gaelic opportunities, resources and events on campus at the University of Edinburgh and in the local area. ",Active,,Added to UKWA - AWS,,,,08/12/2024,Monthly,Capped,Umbrella - auto,
WAR530,"General Council | University of Edinburgh, The",https://general-council.ed.ac.uk/,USG,Governance and Strategic Planning,Department,,,Active,,Active UKWA crawl,,253082,,25/08/2024,Monthly,Capped,Umbrella - auto,
WAR531,"Edinburgh Genomics | University of Edinburgh, The",https://genomics.ed.ac.uk/,CSE,Biological Sciences,UNKNOWN,,,Active,,Active UKWA crawl,,253322,,22/09/2024,Monthly,Capped,Umbrella - auto,
WAR532,"Genomics | University of Edinburgh, The",https://genomics-at-edinburgh.ed.ac.uk/,CMVM,"Molecular, Genetic & Population Health Sciences",UNKNOWN,,,Retired - redirect,https://onehealthgenomics.ed.ac.uk/,Active UKWA crawl,179879,,,07/03/2023,Annual,Capped,Umbrella - auto,
WAR533,"Generation Scotland | University of Edinburgh, The",https://genscot.ed.ac.uk/,CMVM,"Molecular, Genetic & Population Health Sciences",Research activity,,,Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR534,"School of Literature, Languages and Cultures | University of Edinburgh, The",https://llc.ed.ac.uk/,CAHSS,LLC,School,,"The School of Literature, Languages and Culture is part of the College of Arts, Humanities and Social Sciences at the University of Edinburgh.",Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR535,"Earth and Planetary Sciences Institute | University of Edinburgh, The",https://geosciences.ed.ac.uk/research/institutes-centres/institutes/earth-planetary-science/,CSE,Geosciences,Centre/Institute,,,Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR536,Augmentative and Alternative Communication (AAC) Scotland,https://www.aacscotland.org.uk/,CAHSS,Education,Service,,"Materials to help raise awareness of AAC and ways of providing communication support, aimed primarily at people who have little or no previous experience of communication disability. Site is an output of CALL Scotland. ",Active,,Active UKWA crawl,188113,,,05/07/2023,Annual,Capped,Umbrella - manual,Alt URL for aacscotland.org.uk?
WAR537,ACT Acorn - A scalable full-chain industrial CCS project ,https://actacorn.eu/,CSE,Biomedical Sciences,Research activity,,Collaborative programme designed to accelerate carbon capture and storage across Europe.,Extinct,,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - manual,
WAR538,"Addressing Energy in Parallel Technologies (ADEPT) | University of Edinburgh, The",http://www.adept-project.eu/,CSE,UNKNOWN,Research activity,,"Project to investigate energy consumption in parallel hardware and software. The project ran for three years from September 2013 – August 2016 and was coordinated by EPCC, the supercomputing centre at the University of Edinburgh",Extinct,,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - manual,
WAR539,"Airborne Research and Innovation (ARI) | University of Edinburgh, The",https://airborne.ed.ac.uk/,CSE,Geosciences,Service,,Service operating a fleet of manned and unmanned aircraft equipped with state of the art sensors to support research and teaching across the School of GeoSciences at the University of Edinburgh.,Active,,Added to UKWA - AWS,,,,,Sixmonthly,Capped,Umbrella - auto,
WAR540,"All4Paws | University of Edinburgh, The",http://all4pawsedinburgh.org/,CMVM,Royal Dick Veterinary Studies,Service,,"All4Paws is a student-led, veterinarian-supervised outreach project that provides basic veterinary care, support, supplies and advice to people experiencing homelessness with their companion animals in Edinburgh",Extinct,,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - manual,
WAR541,"Caring for the Future Through Ancestral Time - Engaging the Cultural and Spiritual Presence of the Past to Promote a Sustainable Future | University of Edinburgh, The",http://ancestraltime.org.uk/,CAHSS,Social & Political Sciences,Research activity,Elizabeth Bomberg,Project investigating ' the contrast between short term temporalities and the long run temporality of ‘ancestral time’ in order to understand and repair the failure of modern industrial societies to mitigate human climate impacts.' The project ran from September 2013 - September 2016.,Extinct,,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - manual,
WAR542,ARCHER | EPCC,http://www.archer.ac.uk/,CSE,UNKNOWN,Service,,"Supercomputing service that provided a capability resource to allow researchers to run simulations and calculations that require large numbers of processing cores working in a tightly-coupled, parallel fashion. The Service operated from November 2013 until February 2020 and was superseded by ARCHER2.",Extinct,,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - manual,
WAR543,Edinburgh University Archery Club,http://archery.eusu.ed.ac.uk/,UNKNOWN,UNKNOWN,Student group,,Archery club for students at the University of Edinburgh,Extinct,,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - auto,
WAR544,Research Support Office - enabling world-class research at the University of Edinburgh,http://www.blog.rso.ed.ac.uk/,CSG,Edinburgh Research Office,Service,,Support function offering specialist knowledge and targeted support to the University of Edinburgh’s research community across the research lifecycle and particularly in the pursuit of funding. Superseded by the Edinburgh Research Office.,Extinct,,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - auto,
WAR545,ASPIRING | Antiplatelet Secondary Prevention International Randomised study after INtracerebral haemorrhaGe,https://aspiring.ed.ac.uk/,CMVM,"Molecular, Genetic & Population Health Sciences",Research activity,Rustam Al-Shahi Salman,"Study testing whether aspirin and clopidogrel prevent strokes, heart attacks, and death after brain haemorrhage.",Active,,Added to UKWA - AWS,,,,,Sixmonthly,Capped,Umbrella - auto,
WAR546,Austin Tate,https://atate.org/,CSE,Informatics,Individual,Austin Tate,"Personal site of Austin Tate, Emeritus Professor of Knowledge-based systems in the School of Informatics at the University of Edinburgh and former Director of the Artificial Intelligence Applications Institute (AIAI).",Active,,Added to UKWA - AWS,,,,,Sixmonthly,Capped,TBD,Do we own this?
WAR547,Edinburgh University Athletics Club,https://athlete.eusu.ed.ac.uk/,UNKNOWN,UNKNOWN,Student group,,Athletics club for students of the University of Edinburgh.,Active,,Added to UKWA - AWS,,,,,Sixmonthly,Capped,Umbrella - auto,
WAR548,Bedlam Fringe,http://bedlamfringe.co.uk/,UNKNOWN,UNKNOWN,UNKNOWN,,,Active,,Active UKWA crawl,29766,,,12/08/2015,Monthly,Capped,TBD,Is this UE owned?
WAR549,"University of Edinburgh Beer Society, The",http://beersoc.eusa.ed.ac.uk/,UNKNOWN,UNKNOWN,Student group,,"Student society founded in 2010, with the aim of 'having its members taste as many of the different kinds of beer as possible, getting together friends and strangers alike, and promoting beer culture'.",Extinct,,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - auto,
WAR550,"Beggs Lab, The | University of Edinburgh",http://beggs.bio.ed.ac.uk/,CSE,Biological Sciences,Research activity,,Research laboratory stuydying pre-messenger RNA (pre-mRNA) splicing in the budding yeast Saccharomyces cerevisiae. The lab closed in 2019 with the retirement of Jean Beggs.,Retired - redirect,https://biology.ed.ac.uk/beggs,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - auto,
WAR551,"e-Mouse Atlas Project (EMAP) | University of Edinburgh, The",https://biomedatlas.org/,CMVM,Roslin Institute,Research activity,,Site of the combined research projects of Dr Duncan Davidson and Prof Richard Baldock. Resources provided by EMAP are the EMA Anatomy Atlas of Mouse Development and the EMAGE Gene Expression Database.,Active,,Added to UKWA - AWS,,,,,Annual,Deep,Umbrella - manual,Capture as impression only.
WAR552,Biomathematics and Statistics Scotland (BioSS),https://www.bioss.ac.uk/,UNKNOWN,UNKNOWN,Research activity,,,Active,,Active UKWA crawl,188391,,,10/07/2023,Sixmonthly,Capped,Umbrella - manual,UE owned?
WAR553,"Informatics Blog Service | University of Edinburgh, The",https://blog.inf.ed.ac.uk/,CSE,Informatics,Service,,"The blogging service of the School of Informatics, University of Edinburgh. Superseded by the Blogs.ed service (blogs.ed.ac.uk).",Active,,Added to UKWA - AWS,,,,,Monthly,Deep,Umbrella - auto,
WAR554,"Software Development Community Blog | University of Edinburgh, The",https://blog.swdev.ed.ac.uk/,ISG,"Learning, Teaching and Web",Service,,"Blog for members of University of Edinburgh Web Development Services to share information, experience and thoughts relating to their work.  ",Active,,Added to UKWA - AWS,,,,,Monthly,Capped,Umbrella - auto,
WAR555,"EDINA blogs | University of Edinburgh, The",http://blogs.edina.ac.uk/,ISG,EDINA,Research activity,,"Blogs for various projects, services and individuals based at EDINA (University of Edinburgh).",Extinct,,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - manual,
WAR556,"Blogs | School of Social and Political Science and the School of Law | University of Edinburgh, The",https://blogs.sps.ed.ac.uk/,CAHSS,Social & Political Sciences,Research activity,,"Blogs for various projects, services and individuals in the School of Social and Political Science and the School of Law, University of Edinburgh",Active,,Added to UKWA - AWS,,,,,Monthly,Capped,Umbrella - auto,
WAR557,Edinburgh University Boxing Club,http://boxing.eusu.ed.ac.uk/,UNKNOWN,UNKNOWN,Student group,,,,,Active UKWA crawl,188118,,,05/07/2023,Domain only,Capped,Umbrella - auto,
WAR558,Global Buddies | Edinburgh University Students' Association,https://buddies.eusa.ed.ac.uk/,UNKNOWN,UNKNOWN,Student group,,"Global Buddies is a peer support scheme run by the Global Buddies student committee with support from the Global Students Team at the Students' Association at the University of Edinburgh. The scheme is on offer to all incoming international students, and aims to support students to make their first connections and welcome them to Edinburgh.",Active,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - auto,
WAR559,"BuddyVet - Digital Education Help | University of Edinburgh, The",https://buddy.vet.ed.ac.uk/,CMVM,Royal Dick Veterinary Studies,Service,,Site providing technical help for staff and students at the Royal (Dick) School of Veterinary Studies.,Active,,Added to UKWA - AWS,,262103,,,Annual,Capped,Umbrella - auto,
WAR560,LCFG - Large Scale Unix Configuration System,https://www.lcfg.org/,CSE,Informatics,Service,,"System for automatically installing and managing the configuration of large numbers of Unix systems. LCFG was originally designed by Paul Anderson in the Department of Computer Science (now the School of Informatics) at Edinburgh University, around 1993. ",Active,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - manual,UE owned?
WAR561,CALL Scotland,https://www.callscotland.org.uk/,CAHSS,Education,Service,,,Active,,Active UKWA crawl,188112,,,05/07/2023,Annual,Capped,Umbrella - manual,
WAR562,"CALVIN Research Group | University of Edinburgh, The",http://calvin.inf.ed.ac.uk/,CSE,Informatics,Research activity,,"The CALVIN research group homepage was part of the Institute of Perception, Action and Behaviour (IPAB) institute of the University of Edinburgh. The group researched several topics related to learning in computer vision, with focus on weakly supervised learning of object classes, semantic segmentation, and large-scale annotation. The group closed at the end of 2018.",Retired - redirect,https://calvin-vision.net/,Added to UKWA - AWS,,,,,Monthly,Capped,Umbrella - auto,
WAR563,"Collaborative Approach to Meta Analysis and Review of Animal Data from Experimental Studies (CAMARADES) research group | University of Edinburgh, The",http://camarades.info/,CMVM,Neurological and Cardiovascular Sciences,Research activity,,CAMARADES collaboration provides a supporting framework for groups involved in the systematic review and meta-analysis of data from animal studies in experimental stroke. ,Retired - redirect,https://clinical-brain-sciences.ed.ac.uk/camarades/about-camarades,Added to UKWA - AWS,,,,,Sixmonthly,Capped,Umbrella - manual,
WAR564,"Carbon capture research | University of Edinburgh, The",https://carboncapture.eng.ed.ac.uk/,CSE,Engineering,Research activity,,Research group with two main fields of interest: adsorption and membranes separations.,Active,,Added to UKWA - AWS,,,,,Monthly,Capped,Umbrella - auto,
WAR565,Census Geography | Census Support | UK Data Service,http://census.edina.ac.uk/,ISG,EDINA,Service,,Site providing access to and support for all census geography products 1971-2011.,Extinct,,Added to UKWA - AWS,,,,,Weekly,Capped large,Umbrella - manual,
WAR566,"Peter Buneman Festschrift (PBF) 2013 | University of Edinburgh, The",https://cigar-anc.inf.ed.ac.uk/,CSE,Informatics,Research activity,,Information on a workshop organised in honour of computer scientist Peter Buneman.,Active,,TBD,,,,,,,Umbrella - auto,
WAR567,"Peter Buneman Festschrift (PBF) 2013 | University of Edinburgh, The",https://cigar-classic.inf.ed.ac.uk/,CSE,Informatics,Research activity,,Information on a workshop organised in honour of computer scientist Peter Buneman.,Active,,TBD,,,,,,,Umbrella - auto,
